ID_Funcionario,Demitido,Idade,Faixa_Etaria,Genero,Estado_Civil,Maior_de_18,Distancia_de_Casa,Faixa_Distancia_de_Casa,Escolaridade,Area_de_Formacao,Departamento,Cargo,Nivel_do_Cargo,Renda_Mensal,Razão_salarial,Percentual_Aumento_Salario,StockOptionLevel,Valor_Hora,Valor_Diaria,Valor_Mensal,Hora_Extra,Viagens_a_Negocio,Envolvimento_com_Trabalho,Avaliacao_Desempenho,Treinamentos_Ano_Passado,Satisfacao_com_Ambiente,Satisfacao_com_Trabalho,Satisfacao_Relacionamento,Equilibrio_Vida_Trabalho,Satisfação_geral,Numero_de_Empresas_Anteriores,Total_Anos_Trabalhados,Anos_na_Empresa,Faixa_de_tempo_empresa,Anos_no_Cargo_Atual,Anos_Desde_Ultima_Promocao,Anos_com_Gerente_Atual,Contagem_de_Funcionarios,Horas_Padrao
568,No,57,Maduro,Male,Divorced,Y,29,Muito distantew,3,Marketing,Sales,Manager,4,14118,0.46061278456700716,12,1,56,210,22102,No,Travel_Rarely,2,3,3,1,4,3,2,10,3,32,1,Recém contratado,0,0,0,1,80
569,No,50,Maduro,Male,Married,Y,29,Muito distantew,4,Life Sciences,Research & Development,Manager,4,17046,0.3814930947153002,15,1,88,1099,9314,No,Travel_Rarely,2,3,2,2,3,2,3,10,0,28,27,Veterano,10,15,7,1,80
571,No,30,Adulto,Female,Single,Y,2,Muito próxima,3,Medical,Research & Development,Laboratory Technician,1,2564,2.5362446538677874,14,0,49,1116,7181,No,Non-Travel,3,3,2,3,4,3,2,12,0,12,11,Experiente,7,6,7,1,80
573,No,60,Idoso,Female,Married,Y,28,Muito distantew,3,Marketing,Sales,Sales Executive,3,10266,0.6334435313186253,19,0,80,1499,2845,No,Travel_Frequently,2,3,5,3,1,4,4,12,4,22,18,Muito experiente,13,13,11,1,80
574,No,47,Maduro,Female,Divorced,Y,2,Muito próxima,2,Medical,Research & Development,Manufacturing Director,2,5070,1.2826294462558199,13,3,65,983,7389,No,Travel_Rarely,3,3,2,1,4,3,3,11,5,20,5,Funcionário estabelecido,0,0,4,1,80
575,No,46,Maduro,Male,Married,Y,2,Muito próxima,3,Life Sciences,Research & Development,Research Director,4,17861,0.3640855099108117,13,0,51,1009,2288,No,Travel_Rarely,3,3,2,1,3,3,1,8,6,26,3,Inicio de carreira,2,0,1,1,80
577,No,35,Adulto,Male,Single,Y,22,Muito distantew,3,Life Sciences,Research & Development,Laboratory Technician,1,4230,1.5373360029591032,15,0,46,144,19225,No,Travel_Rarely,1,3,2,4,3,3,3,13,0,6,5,Funcionário estabelecido,4,4,3,1,80
578,No,54,Maduro,Female,Single,Y,8,Próxima,4,Life Sciences,Research & Development,Laboratory Technician,2,3780,1.720352193787568,11,0,42,548,23428,No,Travel_Rarely,3,3,3,3,3,3,3,12,7,19,1,Recém contratado,0,0,0,1,80
579,No,34,Adulto,Male,Divorced,Y,2,Muito próxima,4,Life Sciences,Research & Development,Research Scientist,1,2768,2.3493248889151035,12,1,62,1303,8416,No,Travel_Rarely,2,3,3,4,3,3,3,13,3,14,7,Funcionário estabelecido,3,5,7,1,80
580,No,46,Maduro,Female,Married,Y,10,Próxima,3,Marketing,Sales,Sales Executive,3,9071,0.7168924366130534,19,1,94,1125,11563,Yes,Travel_Rarely,2,3,3,3,4,3,3,13,2,15,3,Inicio de carreira,2,1,2,1,80
581,No,31,Adulto,Male,Divorced,Y,9,Próxima,1,Life Sciences,Research & Development,Manufacturing Director,3,10648,0.6107185661642569,25,1,33,1274,14394,No,Travel_Rarely,3,4,6,3,2,4,4,13,1,13,13,Experiente,8,0,8,1,80
582,Yes,33,Adulto,Male,Married,Y,15,Moderada,1,Medical,Research & Development,Manager,3,13610,0.4778053851959594,12,0,56,1277,24619,Yes,Travel_Rarely,3,3,2,2,3,4,4,13,7,15,7,Funcionário estabelecido,6,7,7,1,80
584,Yes,33,Adulto,Male,Divorced,Y,10,Próxima,1,Medical,Research & Development,Laboratory Technician,1,3408,1.908137116348887,13,3,38,587,6705,No,Travel_Rarely,1,3,2,1,4,1,3,9,7,8,4,Inicio de carreira,3,1,3,1,80
585,No,30,Adulto,Male,Single,Y,7,Próxima,1,Marketing,Sales,Sales Representative,1,2983,2.1799970809644678,14,0,57,413,18398,No,Travel_Rarely,3,3,3,4,2,1,3,10,0,4,3,Inicio de carreira,2,1,2,1,80
586,No,35,Adulto,Male,Married,Y,16,Distante,3,Life Sciences,Research & Development,Healthcare Representative,3,7632,0.8520612280551634,12,0,72,1276,14295,Yes,Travel_Rarely,3,3,2,4,3,3,3,13,4,10,8,Funcionário estabelecido,7,0,0,1,80
587,Yes,31,Adulto,Male,Married,Y,20,Distante,3,Life Sciences,Research & Development,Healthcare Representative,3,9824,0.6619433318930178,12,0,66,534,22908,No,Travel_Frequently,3,3,2,1,3,1,3,8,3,12,1,Recém contratado,0,0,0,1,80
590,Yes,34,Adulto,Female,Divorced,Y,23,Muito distantew,3,Human Resources,Human Resources,Human Resources,3,9950,0.6535609339213072,15,3,43,988,11533,Yes,Travel_Frequently,3,3,2,2,1,3,3,9,9,11,3,Inicio de carreira,2,0,2,1,80
591,No,42,Adulto,Male,Married,Y,5,Muito próxima,2,Other,Research & Development,Laboratory Technician,1,2093,3.106990584097949,17,1,97,1474,9260,No,Travel_Frequently,3,3,4,2,3,4,3,12,4,8,2,Inicio de carreira,2,2,0,1,80
592,No,36,Adulto,Male,Single,Y,10,Próxima,4,Medical,Sales,Sales Executive,3,9980,0.6515963218954917,14,0,32,635,15318,No,Non-Travel,3,3,3,2,4,4,2,12,1,10,10,Experiente,3,9,7,1,80
593,Yes,22,Jovem,Male,Single,Y,4,Muito próxima,1,Technical Degree,Research & Development,Laboratory Technician,1,3894,1.6699874916581938,16,0,99,1368,9129,No,Travel_Frequently,2,3,3,3,3,3,3,12,5,4,2,Inicio de carreira,2,1,2,1,80
595,No,48,Maduro,Female,Married,Y,2,Muito próxima,5,Marketing,Sales,Sales Executive,2,4051,1.6052656856373753,14,1,37,163,19658,No,Travel_Rarely,3,3,2,2,4,1,3,10,2,14,9,Funcionário estabelecido,7,6,7,1,80
597,No,55,Maduro,Female,Single,Y,18,Distante,5,Life Sciences,Sales,Manager,4,16835,0.38627450505001526,23,0,83,1117,9873,No,Travel_Rarely,3,4,2,1,2,4,3,10,3,37,10,Experiente,9,7,7,1,80
599,No,41,Adulto,Male,Single,Y,10,Próxima,2,Life Sciences,Sales,Sales Executive,2,6230,1.0438091962306593,14,0,56,267,13430,No,Non-Travel,3,3,3,4,4,4,3,15,7,16,14,Experiente,3,1,10,1,80
600,No,35,Adulto,Male,Married,Y,1,Muito próxima,3,Marketing,Sales,Sales Executive,2,4717,1.3786159195499272,11,0,85,619,18659,No,Travel_Rarely,3,3,2,2,3,3,3,11,9,15,11,Experiente,9,6,9,1,80
601,No,40,Adulto,Female,Single,Y,6,Próxima,3,Life Sciences,Research & Development,Manufacturing Director,4,13237,0.49126926739570953,15,0,75,302,20364,No,Travel_Rarely,3,3,3,2,3,3,3,11,7,22,20,Veterano,6,5,13,1,80
602,No,39,Adulto,Female,Married,Y,8,Próxima,1,Life Sciences,Research & Development,Laboratory Technician,1,3755,1.7318059367555279,11,1,48,443,17872,No,Travel_Frequently,3,3,3,3,3,1,3,10,1,8,8,Funcionário estabelecido,3,0,7,1,80
604,No,31,Adulto,Male,Single,Y,2,Muito próxima,1,Life Sciences,Sales,Sales Executive,2,6582,0.9879871304340636,13,0,77,828,8346,Yes,Travel_Rarely,3,3,2,2,4,3,4,13,4,10,6,Funcionário estabelecido,5,0,5,1,80
605,No,42,Adulto,Male,Married,Y,24,Muito distantew,3,Medical,Research & Development,Manufacturing Director,3,7406,0.8780625563755073,21,1,56,319,6950,Yes,Travel_Rarely,3,4,5,4,1,4,2,11,1,10,10,Experiente,9,5,8,1,80
606,No,45,Maduro,Male,Married,Y,2,Muito próxima,3,Other,Sales,Sales Executive,2,4805,1.3533675946965675,19,1,61,561,16177,No,Travel_Rarely,3,3,3,4,2,2,4,12,0,9,8,Funcionário estabelecido,7,3,7,1,80
608,Yes,26,Jovem,Female,Divorced,Y,17,Distante,4,Life Sciences,Human Resources,Human Resources,1,2741,2.372466724741703,11,1,58,426,22808,Yes,Travel_Frequently,3,3,2,2,3,2,2,9,0,8,7,Funcionário estabelecido,7,1,0,1,80
611,No,29,Jovem,Male,Divorced,Y,19,Distante,3,Technical Degree,Research & Development,Manufacturing Director,2,4262,1.525793358169171,12,2,34,232,22645,No,Travel_Rarely,3,3,2,4,4,2,4,14,4,8,3,Inicio de carreira,2,1,2,1,80
612,No,33,Adulto,Female,Divorced,Y,1,Muito próxima,5,Medical,Research & Development,Research Director,4,16184,0.40181236360090256,19,1,95,922,22578,No,Travel_Rarely,4,3,2,1,3,3,3,10,4,10,6,Funcionário estabelecido,1,0,5,1,80
613,No,31,Adulto,Male,Divorced,Y,7,Próxima,3,Life Sciences,Sales,Manager,3,11557,0.562683334127975,21,1,44,688,25291,No,Travel_Rarely,2,4,3,3,4,3,2,12,9,10,5,Funcionário estabelecido,4,0,1,1,80
614,Yes,18,Jovem,Male,Single,Y,5,Muito próxima,3,Marketing,Sales,Sales Representative,1,1878,3.462689719125137,14,0,69,1306,8059,Yes,Travel_Frequently,3,3,3,2,2,4,3,11,1,0,0,Recém contratado,0,0,0,1,80
615,No,40,Adulto,Male,Divorced,Y,28,Muito distantew,3,Other,Sales,Sales Executive,3,10932,0.5948528441746256,15,1,58,1094,11373,No,Non-Travel,1,3,2,3,1,3,3,10,3,20,1,Recém contratado,0,0,1,1,80
616,No,41,Adulto,Female,Single,Y,2,Muito próxima,4,Other,Research & Development,Healthcare Representative,2,6811,0.9547689461924838,17,0,62,509,2112,Yes,Non-Travel,2,3,3,1,3,1,3,8,2,10,8,Funcionário estabelecido,7,0,7,1,80
618,No,26,Jovem,Male,Divorced,Y,29,Muito distantew,2,Medical,Sales,Sales Executive,2,4306,1.5102023438265229,12,2,45,775,4267,No,Travel_Rarely,3,3,5,1,3,1,3,8,5,8,0,Recém contratado,0,0,0,1,80
620,No,35,Adulto,Female,Single,Y,1,Muito próxima,3,Medical,Sales,Sales Executive,2,4859,1.3383270822220636,16,0,80,195,6698,No,Travel_Rarely,3,3,3,1,3,4,3,11,1,5,5,Funcionário estabelecido,4,0,3,1,80
621,No,34,Adulto,Male,Single,Y,21,Muito distantew,4,Life Sciences,Sales,Sales Executive,2,5337,1.218461924773657,12,0,74,258,19921,No,Travel_Rarely,4,3,3,4,4,4,3,15,1,10,10,Experiente,7,5,7,1,80
622,Yes,26,Jovem,Male,Single,Y,24,Muito distantew,3,Technical Degree,Research & Development,Laboratory Technician,1,2340,2.77903046688761,18,0,66,471,23213,Yes,Travel_Rarely,1,3,3,3,4,2,1,10,1,1,1,Recém contratado,0,0,0,1,80
623,No,37,Adulto,Female,Single,Y,1,Muito próxima,3,Technical Degree,Research & Development,Manufacturing Director,3,7491,0.8680992247386207,17,0,59,799,23848,No,Travel_Rarely,3,3,3,2,4,4,4,14,4,12,6,Funcionário estabelecido,5,1,2,1,80
624,No,46,Maduro,Female,Married,Y,18,Distante,1,Medical,Research & Development,Healthcare Representative,3,10527,0.6177383197983288,11,0,86,1034,8984,No,Travel_Frequently,3,3,3,1,3,4,2,10,5,28,2,Inicio de carreira,2,1,2,1,80
625,No,41,Adulto,Female,Married,Y,2,Muito próxima,5,Life Sciences,Sales,Manager,4,16595,0.39186087933214864,16,1,91,1276,5626,No,Travel_Rarely,3,3,2,2,1,2,3,8,7,22,18,Muito experiente,16,11,8,1,80
626,No,37,Adulto,Male,Divorced,Y,9,Próxima,4,Medical,Sales,Sales Executive,3,8834,0.7361253444098944,13,1,69,142,24666,No,Non-Travel,3,3,6,1,2,4,3,10,1,9,9,Funcionário estabelecido,5,7,7,1,80
630,No,52,Maduro,Male,Divorced,Y,6,Próxima,2,Technical Degree,Research & Development,Research Scientist,2,5577,1.1660267693234727,12,2,78,956,22087,Yes,Travel_Rarely,3,3,3,4,1,2,3,10,3,18,10,Experiente,9,6,9,1,80
631,Yes,32,Adulto,Male,Married,Y,11,Moderada,4,Other,Sales,Sales Executive,2,4707,1.381544782773955,12,0,60,1474,23914,No,Non-Travel,4,3,2,4,3,4,3,14,8,6,4,Inicio de carreira,2,1,2,1,80
632,No,24,Jovem,Male,Married,Y,24,Muito distantew,3,Medical,Sales,Sales Representative,1,2400,2.7095547052154196,13,2,38,535,5530,No,Travel_Frequently,3,3,3,4,4,3,3,14,0,3,2,Inicio de carreira,2,2,1,1,80
634,No,38,Adulto,Female,Married,Y,10,Próxima,3,Medical,Research & Development,Healthcare Representative,2,9824,0.6619433318930178,19,1,76,1495,22174,No,Travel_Rarely,3,3,4,3,3,3,3,12,3,18,1,Recém contratado,0,0,0,1,80
635,No,37,Adulto,Female,Married,Y,1,Muito próxima,4,Life Sciences,Research & Development,Manufacturing Director,2,6447,1.008675553360789,12,1,65,446,15701,No,Travel_Rarely,3,3,2,2,2,2,2,8,6,8,6,Funcionário estabelecido,5,4,3,1,80
638,No,49,Maduro,Male,Divorced,Y,18,Distante,4,Life Sciences,Research & Development,Research Director,5,19502,0.3334494560822996,17,1,58,1245,2125,Yes,Travel_Rarely,2,3,5,4,3,3,3,13,1,31,31,Veterano,9,0,9,1,80
639,No,24,Jovem,Male,Married,Y,23,Muito distantew,3,Medical,Research & Development,Research Scientist,1,2725,2.386396804593397,11,2,89,691,21630,Yes,Travel_Rarely,4,3,3,2,4,2,3,11,1,6,6,Funcionário estabelecido,5,1,4,1,80
641,No,26,Jovem,Male,Married,Y,28,Muito distantew,2,Marketing,Sales,Sales Executive,2,6272,1.0368194025059003,20,2,66,703,7428,No,Travel_Rarely,3,4,5,1,2,4,4,11,1,6,5,Funcionário estabelecido,3,1,4,1,80
643,No,24,Jovem,Male,Married,Y,17,Distante,2,Other,Research & Development,Laboratory Technician,1,2127,3.0573254783812915,21,1,94,823,9100,No,Travel_Rarely,2,4,2,4,2,4,3,13,1,1,1,Recém contratado,0,0,0,1,80
644,No,50,Maduro,Male,Married,Y,3,Muito próxima,3,Medical,Human Resources,Manager,5,18200,0.35730391717126414,11,1,99,1246,7999,No,Travel_Frequently,3,3,2,1,2,3,3,9,1,32,32,Veterano,5,10,7,1,80
645,No,25,Jovem,Male,Married,Y,13,Moderada,1,Medical,Sales,Sales Representative,1,2096,3.102543555590175,11,0,40,622,26376,No,Travel_Rarely,3,3,1,2,3,3,3,11,1,7,7,Funcionário estabelecido,4,0,6,1,80
647,Yes,24,Jovem,Female,Married,Y,7,Próxima,3,Life Sciences,Research & Development,Laboratory Technician,1,2886,2.253267946125089,16,1,55,1287,14168,Yes,Travel_Frequently,3,3,4,1,3,4,3,11,1,6,6,Funcionário estabelecido,3,1,2,1,80
648,Yes,30,Adulto,Male,Married,Y,12,Moderada,4,Life Sciences,Sales,Sales Representative,1,2033,3.198687305714219,18,1,74,448,14470,No,Travel_Frequently,2,3,2,2,1,3,4,10,1,1,1,Recém contratado,0,0,0,1,80
649,No,34,Adulto,Male,Married,Y,1,Muito próxima,2,Life Sciences,Research & Development,Research Scientist,1,3622,1.7953979272548335,13,1,83,254,22794,Yes,Travel_Rarely,2,3,3,2,4,4,3,13,1,6,6,Funcionário estabelecido,5,1,3,1,80
650,Yes,31,Adulto,Male,Divorced,Y,13,Moderada,4,Medical,Sales,Sales Executive,2,4233,1.5362464664580693,17,0,46,1365,11512,No,Travel_Rarely,3,3,2,2,1,3,1,7,2,9,3,Inicio de carreira,1,1,2,1,80
652,No,35,Adulto,Male,Single,Y,25,Muito distantew,2,Other,Research & Development,Laboratory Technician,2,3681,1.7666208346962802,14,0,54,538,14004,No,Travel_Rarely,2,3,3,1,4,4,3,12,4,9,3,Inicio de carreira,2,0,2,1,80
653,No,31,Adulto,Male,Divorced,Y,6,Próxima,4,Medical,Sales,Sales Executive,2,5460,1.191013057237547,22,2,66,525,6219,No,Travel_Rarely,4,4,4,1,4,4,4,13,4,13,7,Funcionário estabelecido,7,5,7,1,80
655,No,27,Jovem,Female,Divorced,Y,6,Próxima,4,Medical,Research & Development,Research Scientist,1,2187,2.9734482361760435,12,2,66,798,5013,No,Travel_Rarely,2,3,5,1,3,3,2,9,0,6,5,Funcionário estabelecido,3,0,3,1,80
656,No,37,Adulto,Male,Married,Y,2,Muito próxima,3,Marketing,Sales,Sales Executive,2,9602,0.6772475830573846,11,1,75,558,3010,Yes,Travel_Rarely,3,3,3,4,3,3,2,12,4,17,3,Inicio de carreira,0,1,0,1,80
657,No,20,Jovem,Female,Single,Y,1,Muito próxima,3,Life Sciences,Research & Development,Research Scientist,1,2836,2.2929941087859684,13,0,83,959,11757,No,Travel_Rarely,2,3,0,4,2,4,4,14,1,1,1,Recém contratado,0,0,0,1,80
659,No,42,Adulto,Female,Married,Y,2,Muito próxima,4,Life Sciences,Research & Development,Healthcare Representative,2,4089,1.5903475892680379,13,2,81,622,5718,No,Travel_Rarely,3,3,4,3,4,2,3,12,1,10,10,Experiente,2,2,2,1,80
661,No,43,Adulto,Male,Divorced,Y,6,Próxima,4,Other,Research & Development,Research Director,4,16627,0.3911067115244486,14,1,50,782,2671,Yes,Travel_Rarely,2,3,3,2,4,3,2,11,4,21,1,Recém contratado,0,0,0,1,80
662,No,38,Adulto,Female,Single,Y,1,Muito próxima,1,Life Sciences,Research & Development,Research Scientist,1,2619,2.4829825477346343,17,0,43,362,14561,No,Travel_Rarely,3,3,3,3,1,4,2,10,3,8,0,Recém contratado,0,0,0,1,80
663,No,43,Adulto,Male,Divorced,Y,9,Próxima,5,Medical,Research & Development,Laboratory Technician,2,5679,1.145083869082058,13,1,72,1001,19627,Yes,Travel_Frequently,3,3,3,4,3,2,3,12,3,10,8,Funcionário estabelecido,7,4,7,1,80
664,No,48,Maduro,Female,Married,Y,1,Muito próxima,4,Life Sciences,Research & Development,Manager,4,15402,0.42221343283450247,11,1,40,1236,17997,No,Travel_Rarely,2,3,3,4,1,1,1,7,7,21,3,Inicio de carreira,2,0,2,1,80
665,No,44,Adulto,Female,Single,Y,1,Muito próxima,4,Life Sciences,Human Resources,Human Resources,2,5985,1.0865382276553062,11,0,50,1112,26894,No,Travel_Rarely,2,3,1,1,3,2,4,10,4,10,2,Inicio de carreira,2,0,2,1,80
666,No,34,Adulto,Female,Divorced,Y,14,Moderada,3,Technical Degree,Sales,Sales Representative,1,2579,2.5214933278468425,18,2,31,204,2912,Yes,Travel_Rarely,3,3,3,3,3,4,3,13,1,8,8,Funcionário estabelecido,2,0,6,1,80
667,Yes,27,Jovem,Male,Divorced,Y,2,Muito próxima,1,Marketing,Sales,Sales Representative,1,3041,2.138418708489644,11,1,85,1420,16346,No,Travel_Rarely,3,3,3,3,1,2,3,9,0,5,4,Inicio de carreira,3,0,2,1,80
669,No,21,Jovem,Male,Single,Y,22,Muito distantew,1,Technical Degree,Sales,Sales Representative,1,3447,1.8865480976260536,11,0,49,1343,24444,No,Travel_Rarely,3,3,2,3,3,3,3,12,1,3,3,Inicio de carreira,2,1,2,1,80
671,No,44,Adulto,Male,Married,Y,3,Muito próxima,4,Other,Research & Development,Manager,5,19513,0.3332614817053763,12,1,35,1315,9358,Yes,Travel_Rarely,3,3,2,4,4,1,4,13,4,26,2,Inicio de carreira,2,0,1,1,80
675,No,22,Jovem,Male,Married,Y,6,Próxima,1,Medical,Research & Development,Research Scientist,1,2773,2.3450888180732083,20,0,69,604,12145,No,Travel_Rarely,3,4,3,1,3,4,3,11,0,3,2,Inicio de carreira,2,2,2,1,80
677,No,33,Adulto,Male,Divorced,Y,8,Próxima,4,Marketing,Sales,Sales Executive,2,7104,0.9153901031133175,12,0,39,1216,20431,No,Travel_Rarely,3,3,3,3,3,4,3,13,0,6,5,Funcionário estabelecido,0,1,2,1,80
679,No,32,Adulto,Female,Married,Y,9,Próxima,4,Life Sciences,Research & Development,Research Scientist,2,6322,1.02861931232474,12,1,92,646,18089,Yes,Travel_Rarely,3,3,2,1,4,4,2,11,1,6,6,Funcionário estabelecido,4,0,5,1,80
680,No,30,Adulto,Female,Divorced,Y,3,Muito próxima,3,Medical,Research & Development,Research Scientist,1,2083,3.1219065254522356,20,1,71,160,22653,No,Travel_Frequently,3,4,2,3,3,3,3,12,1,1,1,Recém contratado,0,0,0,1,80
682,No,53,Maduro,Female,Single,Y,1,Muito próxima,1,Medical,Sales,Sales Executive,2,8381,0.7759135297120877,20,0,34,238,7507,No,Travel_Rarely,3,4,2,4,1,4,4,13,7,18,14,Experiente,7,8,10,1,80
683,No,34,Adulto,Male,Married,Y,1,Muito próxima,5,Life Sciences,Research & Development,Research Scientist,1,2691,2.4165482320761824,12,1,42,1397,7660,No,Travel_Rarely,3,3,4,2,4,4,2,12,1,10,10,Experiente,9,8,8,1,80
684,Yes,45,Maduro,Female,Married,Y,26,Muito distantew,4,Life Sciences,Sales,Sales Executive,2,4286,1.5172494849549714,14,2,100,306,5630,No,Travel_Frequently,3,3,4,1,1,4,3,9,2,5,1,Recém contratado,1,0,0,1,80
686,No,26,Jovem,Female,Married,Y,6,Próxima,3,Life Sciences,Research & Development,Laboratory Technician,1,2659,2.445630422157581,13,1,71,991,17759,Yes,Travel_Rarely,3,3,2,3,4,3,3,13,1,3,3,Inicio de carreira,2,0,2,1,80
689,No,37,Adulto,Male,Married,Y,3,Muito próxima,3,Other,Research & Development,Manufacturing Director,3,9434,0.6893079597749636,15,1,36,482,9606,No,Travel_Rarely,3,3,2,3,3,3,3,12,1,10,10,Experiente,7,7,8,1,80
690,No,29,Jovem,Female,Married,Y,3,Muito próxima,2,Medical,Sales,Sales Executive,2,5561,1.169381638647187,14,1,62,1176,3487,No,Travel_Rarely,3,3,5,2,3,1,2,8,1,6,6,Funcionário estabelecido,0,1,2,1,80
691,No,35,Adulto,Male,Single,Y,6,Próxima,4,Life Sciences,Research & Development,Research Scientist,2,6646,0.9784729600537175,13,0,82,1017,19368,No,Travel_Rarely,1,3,3,2,4,2,3,11,1,17,17,Muito experiente,11,11,8,1,80
692,No,33,Adulto,Male,Divorced,Y,6,Próxima,3,Life Sciences,Research & Development,Healthcare Representative,2,7725,0.8418034035620721,23,1,30,1296,5335,No,Travel_Frequently,3,4,2,3,4,3,1,11,3,15,13,Experiente,11,4,7,1,80
698,No,54,Maduro,Male,Married,Y,19,Distante,4,Medical,Human Resources,Human Resources,3,10725,0.6063339200482057,15,1,88,397,6729,No,Travel_Rarely,3,3,1,3,2,3,4,12,2,16,9,Funcionário estabelecido,7,7,1,1,80
699,No,36,Adulto,Male,Divorced,Y,9,Próxima,2,Medical,Research & Development,Manufacturing Director,2,8847,0.7350436636732234,11,1,48,913,13934,Yes,Travel_Rarely,2,3,2,2,2,3,3,10,2,13,3,Inicio de carreira,2,0,2,1,80
700,No,27,Jovem,Male,Single,Y,3,Muito próxima,4,Medical,Research & Development,Research Scientist,1,2045,3.179917502453304,13,0,54,1115,15174,No,Travel_Rarely,2,3,0,1,4,4,3,12,0,5,4,Inicio de carreira,2,1,1,1,80
701,Yes,20,Jovem,Male,Single,Y,10,Próxima,1,Medical,Research & Development,Research Scientist,1,1009,6.444926949967301,11,0,32,1362,26999,Yes,Travel_Rarely,3,3,5,4,3,4,3,14,1,1,1,Recém contratado,0,1,1,1,80
702,Yes,33,Adulto,Male,Single,Y,3,Muito próxima,3,Life Sciences,Research & Development,Research Scientist,1,3348,1.9423331220182218,11,0,70,1076,3164,Yes,Travel_Frequently,3,3,3,1,1,1,3,6,1,10,10,Experiente,8,9,7,1,80
704,No,35,Adulto,Male,Married,Y,3,Muito próxima,3,Life Sciences,Research & Development,Laboratory Technician,1,1281,5.076449096422332,18,2,41,727,16900,No,Non-Travel,2,3,3,3,3,3,3,12,1,1,1,Recém contratado,0,0,0,1,80
705,No,23,Jovem,Male,Married,Y,4,Muito próxima,3,Medical,Research & Development,Research Scientist,1,2819,2.3068220264338444,16,1,58,885,8544,No,Travel_Rarely,4,3,3,1,1,1,4,7,2,5,3,Inicio de carreira,2,0,2,1,80
707,No,25,Jovem,Male,Married,Y,8,Próxima,3,Life Sciences,Sales,Sales Executive,2,4851,1.3405341769773258,22,1,57,810,15678,No,Travel_Rarely,4,4,4,4,2,3,3,12,0,4,3,Inicio de carreira,2,1,2,1,80
709,No,38,Adulto,Female,Single,Y,7,Próxima,4,Marketing,Sales,Sales Executive,2,4028,1.6144318005255727,20,0,46,243,7791,No,Travel_Rarely,2,4,2,4,4,1,3,12,0,8,7,Funcionário estabelecido,7,0,5,1,80
710,No,29,Jovem,Male,Divorced,Y,1,Muito próxima,4,Life Sciences,Research & Development,Research Scientist,1,2720,2.3907835634253702,18,1,76,806,18959,No,Travel_Frequently,1,3,5,2,4,4,3,13,1,10,10,Experiente,7,2,8,1,80
712,No,48,Maduro,Male,Married,Y,2,Muito próxima,1,Marketing,Sales,Sales Executive,2,8120,0.8008536074528334,12,0,56,817,18597,No,Travel_Rarely,4,3,3,2,2,4,3,11,3,12,2,Inicio de carreira,2,2,2,1,80
714,No,27,Jovem,Female,Divorced,Y,3,Muito próxima,1,Medical,Sales,Sales Executive,2,4647,1.3993826753856267,20,2,71,1410,16673,Yes,Travel_Frequently,4,4,3,4,4,2,3,13,1,6,6,Funcionário estabelecido,5,0,4,1,80
715,No,37,Adulto,Male,Single,Y,10,Próxima,2,Life Sciences,Research & Development,Research Scientist,1,4680,1.389515233443805,17,0,80,1225,15232,No,Travel_Rarely,4,3,2,4,4,1,3,12,3,4,1,Recém contratado,0,0,0,1,80
716,No,50,Maduro,Male,Married,Y,28,Muito distantew,1,Medical,Research & Development,Laboratory Technician,1,3221,2.0189168868416663,11,3,74,1207,3297,Yes,Travel_Rarely,4,3,3,4,3,3,3,13,1,20,20,Veterano,8,3,8,1,80
717,No,34,Adulto,Female,Single,Y,9,Próxima,3,Medical,Research & Development,Healthcare Representative,3,8621,0.7543128746684847,14,0,46,1442,17654,No,Travel_Rarely,2,3,3,4,2,2,4,12,1,9,8,Funcionário estabelecido,7,7,7,1,80
720,Yes,24,Jovem,Female,Single,Y,3,Muito próxima,2,Life Sciences,Sales,Sales Executive,2,4577,1.4207846389593635,14,0,65,693,24785,No,Travel_Rarely,3,3,3,1,3,1,3,8,9,4,2,Inicio de carreira,2,2,0,1,80
721,No,39,Adulto,Female,Single,Y,2,Muito próxima,4,Technical Degree,Research & Development,Healthcare Representative,2,4553,1.42827394959741,11,0,80,408,20978,No,Travel_Rarely,2,3,4,4,3,1,3,11,1,20,20,Veterano,7,11,10,1,80
722,No,32,Adulto,Male,Single,Y,10,Próxima,3,Marketing,Sales,Sales Executive,2,5396,1.2051392313782445,12,0,55,929,21703,No,Travel_Rarely,3,3,2,4,4,4,2,14,1,10,10,Experiente,7,0,8,1,80
723,Yes,50,Maduro,Male,Married,Y,8,Próxima,2,Technical Degree,Sales,Sales Executive,2,6796,0.9568762937782529,14,1,50,562,23452,Yes,Travel_Frequently,3,3,4,2,3,1,3,9,3,18,4,Inicio de carreira,3,1,3,1,80
724,No,38,Adulto,Female,Single,Y,1,Muito próxima,4,Life Sciences,Research & Development,Healthcare Representative,2,7625,0.8528434481989517,13,0,33,827,19383,No,Travel_Rarely,4,3,4,2,4,3,2,11,0,10,9,Funcionário estabelecido,7,1,8,1,80
